user_id,product_id,user_rating,category
A3QZCA4LTTVGAD,3212,5,DVD
A321QDKGBFFHMT,3212,5,DVD
A190R8E14WGXLE,3212,5,DVD
A1S60IGX4QX6NW,3212,5,DVD
A2R9J5LULVKF6T,3212,5,DVD
A27FR2C67JPDRS,3212,5,DVD
A2NSPP048P1NRZ,3212,4,DVD
AL5OEDM8TPTKV,3212,4,DVD
AD9WTAOAFUZA4,3212,4,DVD
A3A5SYF7P7X0LN,3212,5,DVD
A3CN9CCJUNIPKT,3212,4,DVD
AT6CZDCP4TRGA,3212,2,DVD
A3LIZTNZHRAZI7,3212,4,DVD
A3CQCIMWT8N2F4,3212,2,DVD
A3CH7XMZU9SI5H,3212,1,DVD
A1IHIJTMZLW781,3212,5,DVD
A3C2WKP1LZKMU,3212,2,DVD
A1ZWMP443JF4AT,3212,5,DVD
A290WG5D3MD0SS,3212,5,DVD
A3M4C2VDWYJSSA,3212,5,DVD
A2F122DKZSPA51,3212,5,DVD
A33IATTAB2Q7KD,3212,4,DVD
AF9GI5MG3FNO9,3212,5,DVD
AG4MTPTF55UCK,3212,5,DVD
A1WMKCQESOTQ1P,3212,1,DVD
A32GGA31LJJ9WF,3212,5,DVD
ADDAT2HPTB1X9,3212,5,DVD
AW4MT9WP95TVD,3212,4,DVD
A3ICBIMBH2BM6T,3212,5,DVD
A2E5SIA2VXQ9TU,3212,5,DVD
A36LT0AK0DV4YO,3212,5,DVD
AD1XYU10GDVGQ,3212,2,DVD
AOV2RGDDURFA4,3212,4,DVD
ABN9MWPSML86,3212,4,DVD
A51IK68MWKV5R,3212,4,DVD
A5336D75BD0TC,3212,2,DVD
A1L8HRCM60W0W7,3212,1,DVD
A3HM5G9IV1FTFP,3212,5,DVD
A12Y4PBFTQ1RCF,3212,5,DVD
A1KALHQD4LWAKO,3212,3,DVD
A1HZU4GS1WKS1H,3212,2,DVD
A273LW1MLEE3R9,3212,1,DVD
A242T1SPQI9R8H,3212,5,DVD
A30BIP7E79AJLL,3212,5,DVD
AB2AQMK9PCWWX,3212,5,DVD
A2XNDL26TJ1SA8,3212,2,DVD
A2XNDL26TJ1SA8,3212,2,DVD
A85AS1GBB54GP,3212,2,DVD
A2111WZFH0LXKV,3212,2,DVD
AI54XO5Z755FH,3212,2,DVD
AMAJRUBTFSQR5,3212,5,DVD
A3MW5OB6IMNQI7,3213,3,Video
A14KJZYZ8ELOKQ,3213,5,Video
AH7QOWOK93O2A,3213,5,Video
A392UGG8Q06Y6F,3213,5,Video
A3M4C2VDWYJSSA,3213,5,Video
A3995SBKA0DQKI,3213,5,Video
A1TU84F1NWQSN5,3213,4,Video
AA3PUE2L48YYN,3213,5,Video
A3QZCA4LTTVGAD,3213,5,Video
A321QDKGBFFHMT,3213,5,Video
A190R8E14WGXLE,3213,5,Video
A1S60IGX4QX6NW,3213,5,Video
A2R9J5LULVKF6T,3213,5,Video
A27FR2C67JPDRS,3213,5,Video
A2NSPP048P1NRZ,3213,4,Video
AL5OEDM8TPTKV,3213,4,Video
AD9WTAOAFUZA4,3213,4,Video
A3A5SYF7P7X0LN,3213,5,Video
A3CN9CCJUNIPKT,3213,4,Video
AT6CZDCP4TRGA,3213,2,Video
A3LIZTNZHRAZI7,3213,4,Video
A3CQCIMWT8N2F4,3213,2,Video
A3CH7XMZU9SI5H,3213,1,Video
A1IHIJTMZLW781,3213,5,Video
A3C2WKP1LZKMU,3213,2,Video
A1ZWMP443JF4AT,3213,5,Video
A290WG5D3MD0SS,3213,5,Video
A3M4C2VDWYJSSA,3213,5,Video
A2F122DKZSPA51,3213,5,Video
A33IATTAB2Q7KD,3213,4,Video
AF9GI5MG3FNO9,3213,5,Video
AG4MTPTF55UCK,3213,5,Video
A1WMKCQESOTQ1P,3213,1,Video
A32GGA31LJJ9WF,3213,5,Video
ADDAT2HPTB1X9,3213,5,Video
AW4MT9WP95TVD,3213,4,Video
A3ICBIMBH2BM6T,3213,5,Video
A2E5SIA2VXQ9TU,3213,5,Video
A36LT0AK0DV4YO,3213,5,Video
AD1XYU10GDVGQ,3213,2,Video
AOV2RGDDURFA4,3213,4,Video
ABN9MWPSML86,3213,4,Video
A51IK68MWKV5R,3213,4,Video
A5336D75BD0TC,3213,2,Video
A1L8HRCM60W0W7,3213,1,Video
A3HM5G9IV1FTFP,3213,5,Video
A12Y4PBFTQ1RCF,3213,5,Video
A1KALHQD4LWAKO,3213,3,Video
A1HZU4GS1WKS1H,3213,2,Video
A273LW1MLEE3R9,3213,1,Video
A242T1SPQI9R8H,3213,5,Video
A30BIP7E79AJLL,3213,5,Video
AB2AQMK9PCWWX,3213,5,Video
A2XNDL26TJ1SA8,3213,2,Video
A2XNDL26TJ1SA8,3213,2,Video
A85AS1GBB54GP,3213,2,Video
A2111WZFH0LXKV,3213,2,Video
AI54XO5Z755FH,3213,2,Video
AMAJRUBTFSQR5,3213,5,Video
A3TEN0HI9K68UE,3217,4,Book
ATVPDKIKX0DER,3217,5,Book
A25V68TWZTKZO2,3217,5,Book
A2UW1OWLNCMAN0,3217,5,Book
A3HBOBTBLU11AX,3217,5,Book
A2RXLQ8QWNVZOD,3217,3,Book
A241EX40TW13FO,3217,5,Book
AZQ9SOYH90G33,3217,5,Book
AHGQ5Z8Z37WJK,3217,5,Book
A2AYPM7QXFZ35W,3217,5,Book
A36YCEOOK4YN15,3217,5,Book
A15XNANYBN0DPV,3217,5,Book
A3ADDYBX4B5J2,3217,4,Book
A2Y1S03CD88OG9,3217,5,Book
AV3Y2TTUQO8A9,3217,5,Book
A1AIZISJBMLRRR,3218,5,Book
A3U85M3JCZ5GJ8,3218,4,Book
ADVSX0ALEHEUC,3219,4,Book
A32LOD9XFWAXPE,3219,5,Book
A3BK9LJ9P6HXP8,3219,5,Book
A3FMJ8IXVQY67K,3220,5,Book
A3D82G2IEKRZTN,3222,5,Book
A2E4VQPL19BWZP,3222,5,Book
AOR590VF8YI5J,3222,5,Book
AYJW2Z2C38QKR,3223,5,Book
A2ANDTQ81VV775,3224,5,Book
A3IZYKAGFQ3BVO,3226,5,Book
A1U16ORXH06E1A,3226,4,Book
A2B50L767OQC61,3226,5,Book
A1LRYM5L05Q1E0,3227,4,Book
A3S4YVPGHSD5I8,3229,5,Book
APO6N6NW0P46K,3231,5,Book
A1VK02PI2600SX,3231,5,Book
A6PDIKWVNJHPW,3231,5,Book
A2WX7PBDKAUKR7,3231,4,Book
A2YKZ3XU1AKL7,3231,5,Book
A36EQ9GW9HO28Q,3231,5,Book
A387BHCE0THJ7T,3231,4,Book
A23BSM3IJNJAVE,3231,5,Book
A1CU3R6FIQBAF0,3231,5,Book
A25ZDY06ME06BS,3231,5,Book
A2EKXULY7HPOXL,3231,4,Book
A2IIDELWB0IWRO,3231,5,Book
A4JPOAI9N9I0W,3231,4,Book
A30JRZPJU7TVEB,3231,3,Book
A3RTKCL4GUJ93O,3231,5,Book
A2SNO8IWOAGWKS,3231,5,Book
A1IESY0USCTD4,3231,5,Book
A17M1UI0RIW7MF,3231,5,Book
A3FWF47AYL3ZGH,3231,5,Book
A1YVO5V1SO18DZ,3231,5,Book
A1YB317HDI5GMQ,3231,5,Book
A30DG68J0LGTNS,3231,5,Book
A2GX6KN90E4IKZ,3231,5,Book
A1ZKHC60SM24EM,3231,5,Book
A1RBDOEWF32WWM,3231,5,Book
A183KBWI4D1R08,3231,5,Book
A2YFO3OBTBL3M6,3231,5,Book
A20IIR0422G3A5,3231,5,Book
AND2E4N4Z746U,3232,5,Book
AVKQ0FOQQEPON,3232,5,Book
ATVPDKIKX0DER,3232,4,Book
AIQ6V12TUKFPQ,3232,1,Book
A2YQ0MFUQP9ETQ,3232,5,Book
A17S39QJX0B6ZN,3232,4,Book
A3OQWLCFFCCXA4,3232,1,Book
A6IKQOVUT6AI4,3232,3,Book
A1ULWVA873EFUT,3232,1,Book
A3VAXB8CDYY5BG,3232,5,Book
A2DHQXJT99S8GI,3232,3,Book
ACIBQ6BQ6AWEV,3232,2,Book
A14FM8K5BLHE4B,3232,5,Book
A3V6Z4RCDGRC44,3232,4,Book
A2BXM3BT2R1Q7M,3233,5,Book
A39MMTSRCSPCYZ,3233,5,Book
A1AL55S3IY439C,3234,5,Book
AAD3YD5FO2CN7,3234,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
A1C7E6B6K262OS,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
A2Y33NI3QCX69B,3236,3,Book
A2Y8SZXIFVMME2,3236,5,Book
ATVPDKIKX0DER,3236,3,Book
A1GZSD678RQPE,3236,4,Book
ATVPDKIKX0DER,3236,4,Book
AXXF9KJJMSHS5,3236,3,Book
ATVPDKIKX0DER,3236,3,Book
AWG41SAPNGGD9,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,5,Book
AJD2G891NZ24Z,3236,5,Book
A1SDACGERWZ3A1,3236,3,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,3,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
A1CZ48KF33YJ6H,3236,1,Book
A3ECPTMBO3T38V,3236,5,Book
ATVPDKIKX0DER,3236,3,Book
ABHTB7SMGYRTC,3236,5,Book
AT9XPR2P2AVZ8,3236,4,Book
ATVPDKIKX0DER,3236,3,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
A3B5SH946P6JBN,3236,1,Book
ATVPDKIKX0DER,3236,4,Book
A29M5KAJDOH702,3236,3,Book
A668L1Y33KKD3,3236,1,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,5,Book
A196ND1XVPHUGR,3236,3,Book
A25R1PG7GPX0F6,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
A22QVSGIW4H574,3236,4,Book
A7E4SKMNWLYAI,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
A1F8OSSHH8YBOS,3236,4,Book
A27CXQ0OBUAA50,3236,5,Book
A1R68KQGNDDPKA,3236,5,Book
A317W35ILRZNZC,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,5,Book
A22MG0DKK6P9Y1,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
A6Y526PPV31BV,3236,3,Book
AQ5DDTUPZ5U7S,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
A9LMWF26M0OAC,3236,2,Book
A2CZ5D54ZLQQLI,3236,5,Book
A3EQORUU4IUFZF,3236,5,Book
A51U7NKAQMML1,3236,4,Book
ATVPDKIKX0DER,3236,4,Book
A1248LPURQL3OS,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
A2A8D4201VUD7N,3236,5,Book
A3LERXOX5TM4WQ,3236,3,Book
A34NT8XO4OPHUG,3236,5,Book
A254THEYDN5VWT,3236,5,Book
A2MU0D4CN7DO44,3236,5,Book
A3V2XDK90TFAYU,3236,5,Book
AH2LK0HQJ0Y41,3236,4,Book
A2T6RWGHT3DIDH,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,3,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,3,Book
ATVPDKIKX0DER,3236,5,Book
A10HAPJXG6S3TL,3236,3,Book
ATVPDKIKX0DER,3236,4,Book
A6GSJAG9ZQ1K1,3236,5,Book
A1FA8MS69CUDDK,3236,4,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
ATVPDKIKX0DER,3236,4,Book
A3AOWDEPSWPA89,3236,4,Book
ATVPDKIKX0DER,3236,4,Book
ATVPDKIKX0DER,3236,5,Book
ATN9NJKYJ35KF,3236,5,Book
A3LA1YEEA7I9C7,3236,5,Book
A3CO0PJUCRH41N,3236,4,Book
A1LXEG435ZB6S0,3236,5,Book
ATVPDKIKX0DER,3236,5,Book
A3FES8X5Y85K2O,3236,5,Book
A314HMBYX716GM,3236,5,Book
A1BWQ8WV5Y2ROD,3236,5,Book
A10CAF6QBPHINI,3236,3,Book
A1CHM200OEN65X,3236,5,Book
A1N64G69RP14NS,3236,1,Book
A3HRX3XPVGEKMD,3236,5,Book
A3K3MZAB9H8FG3,3236,4,Book
AR9JL5HCAN8Y6,3236,5,Book
A1TNBPNINO1Y4R,3236,5,Book
A3QX62YPEYQSRZ,3236,1,Book
A11UVNJ57I6OU1,3236,3,Book
A1EDI0KMXXAFDY,3236,5,Book
A2283WEUM6A4ND,3236,5,Book
ADJKMC7AO7YN3,3236,3,Book
A2Z71UN66TL6D0,3236,4,Book
A1D3U17XZXMX0G,3236,5,Book
AR8AKXYA9Z4BK,3236,4,Book
A1DRL93ZBT7UL6,3236,5,Book
A1TWPAWW770EL4,3236,5,Book
AD3RLVDFXDB9Y,3236,5,Book
A2QK0CLGM4Q0R3,3236,5,Book
A3H5VO429A9818,3236,1,Book
AF0YMSP6H21G6,3236,5,Book
A1GUT8A1WT6T05,3236,5,Book
A1AEUI9D4ZTST8,3236,5,Book
AQOJXCWKYJ00U,3236,5,Book
A3QO4I12LMCRNM,3236,1,Book
A37IBR8ILBNAJ,3236,5,Book
A13LJSW70ERIC7,3236,4,Book
A2Q1F1AG2OS7LO,3236,1,Book
A2AVAQKQ6PXOGJ,3236,4,Book
A1CIW2OEVAJRM2,3236,4,Book
A1CYND38YSG4J6,3236,4,Book
A3LXZ9MLIVH7EL,3236,4,Book
A1RN7GV5H4434C,3236,5,Book
A37KFMALHTDWLV,3236,3,Book
A1TTKJIKU5WS,3236,4,Book
A2UZNE097UU9BI,3236,5,Book
A2ODO5MFEBEIX1,3236,4,Book
A1CU0FO6AEPSQT,3236,5,Book
A3LZGLA88K0LA0,3236,3,Book
A39NV1YAQEJX3N,3236,3,Book
A2SDT13XJHEAGT,3236,3,Book
A1Z74SBY90BQWZ,3236,5,Book
A38LS4KJDWJHIR,3236,5,Book
AXPN8L8QI2Z4A,3236,5,Book
A2I5E1TXE049RC,3236,4,Book
AUURFB1C626FX,3236,5,Book
A3RV3OSG41OQPQ,3236,5,Book
AXPN8L8QI2Z4A,3236,5,Book
A1U9X9QFBSXTD8,3236,3,Book
A13K73JO1L7T9L,3236,5,Book
A3F5JV08JUY06C,3236,4,Book
AAE63GO7EGCSZ,3236,3,Book
A3C2FPHNY2UST9,3236,5,Book
AKXDSMA83B8G3,3236,3,Book
A35LABX370VN8P,3236,5,Book
A2FNP3KNGV05GU,3236,4,Book
AAW9B5KO7Z5DQ,3236,2,Book
A3EJVZ5LCBP61X,3236,4,Book
A316A6EYFS279,3236,5,Book
ARAXPOJA9Z44V,3236,5,Book
A2NTWPI12ZL44I,3236,5,Book
A3SYLX1ODP7Q3L,3236,4,Book
A2MW0RYIXMEYGS,3236,5,Book
A3P35EWB9J7MNV,3236,4,Book
AZPGBHJT7HYWZ,3236,5,Book
A3JSSTPKMU64NB,3236,3,Book
A1YH2161K56NH,3236,5,Book
AYGNILJG2C3RJ,3236,5,Book
A38IRMUVGLUEET,3236,2,Book
AHY243YRILP6O,3236,5,Book
A3FM6DYVIRPI6R,3236,5,Book
A1GXFICWE26P19,3236,4,Book
AUINDIMBGRWLT,3236,3,Book
AFD6BATV8LIIJ,3236,5,Book
A2UQEM5AGMHNAM,3236,5,Book
A3RW89JHIMIWVA,3236,2,Book
A3UJJGY799F76I,3236,5,Book
A25XRIV3E84DQL,3236,5,Book
A10HWJXUG67E7I,3236,5,Book
AILBDL6ATVDCJ,3236,5,Book
AUI1CD10AE2J4,3236,4,Book
A1SZNMMWYRZOSP,3236,4,Book
A13V8OUZSP4OPL,3237,5,Book
A36B7OLRRVPNM3,3237,5,Book
A1Z6O6NR907GT6,3237,5,Book
A25406DFJFWEBI,3237,2,Book
A1CL8KBQLCUB1A,3238,4,Book
A2DJV5P2NTWEK0,3238,5,Book
A3PAEOZHR640XD,3239,5,Book
A36V0XVCJ5PSDV,3239,5,Book
A2VM72IET71IGZ,3239,5,Book
ACM0ERECUWWDS,3239,5,Book
A2B9HLKPA7UIU2,3242,5,Book
AFYBYHMNXRPBL,3244,5,Book
A33CXVLDRMS8B1,3245,4,Book
AHSCTIXSJVNMB,3245,5,Book
A3PHLBKW3C4YB9,3245,5,Book
A26RB00NWR1UC5,3245,5,Book
A28PWDJ0YG2NYM,3245,5,Book
AH2GAEB2IY841,3245,5,Book
AJWIYFT6AZG7R,3245,4,Book
A1HPIHJZITZ7K7,3245,5,Book
A1P179V9ZKT550,3245,5,Book
A3I2IH811E6N47,3245,4,Book
A3BV0EDIMECNGK,3245,5,Book
A1HL0JU3CD6EO3,3245,5,Book
A1SIPCYVBGZMNE,3247,5,Book
A22X6UJ0963OSZ,3247,2,Book
A2DRFXROISYSKS,3247,5,Book
A2OIA720E06Y2Y,3247,5,Book
A2XBSXU2KJOR8T,3247,5,Book
A2ZA522UU4HXDB,3247,5,Book
A1EBXKKW2612GW,3247,5,Book
AJ6H6P2INCO7P,3247,5,Book
A2XBSXU2KJOR8T,3247,5,Book
A2W93T2X3TDM9J,3247,3,Book
AIOB2MK7L2FCU,3247,5,Book
A21IIDAK6HD067,3247,5,Book
A11LPYMY7G37BS,3247,3,Book
A1UPBU8PTAGT3S,3247,5,Book
A1DABYMH20F074,3247,5,Book
A2YR00T0854K1N,3247,5,Book
A3DE0QYR8UTH8E,3247,5,Book
A13G1QECQZKPR9,3247,5,Book
A13G1QECQZKPR9,3247,5,Book
A13G1QECQZKPR9,3247,5,Book
A2ER8UUBNSQPGE,3247,4,Book
A13F2H4DIX231F,3247,5,Book
A1NQENZF6UQVKZ,3247,5,Book
A32LD0AGAU2TD5,3247,4,Book
ATVPDKIKX0DER,3247,4,Book
A1Y9MKY6960VEN,3247,1,Book
A16M799A3TEFE7,3247,2,Book
A2UVWM6E5TV0S6,3247,5,Book
A3VKUBNWV0KHJ7,3247,5,Book
A3LEIG4U66RSQ,3247,5,Book
AZFX7FLEHCWXM,3247,5,Book
AZFX7FLEHCWXM,3247,5,Book
A1I0J5QRUST0F8,3247,5,Book
A1DYSGW3HUVYFF,3247,5,Book
A2QOX7EYOSI1XZ,3247,1,Book
A3GROJDHXH6JN,3247,5,Book
A1WWDSXJ5V4FAJ,3247,5,Book
A1KQEA3UMATZYT,3247,5,Book
A1LI7PGNONYCPZ,3247,4,Book
A1ZCH6ZMJQ245I,3247,5,Book
A2CM1UM0F5E9QK,3247,5,Book
A38ZNHOJMXWHR2,3247,4,Book
A1XQ9G9FRGULJS,3247,4,Book
A1NLDMELNDFORP,3247,4,Book
A2VN7IH2YD7944,3247,4,Book
A3UN6WX5RRO2AG,3247,5,Book
A1AAGME75U49MH,3247,4,Book
A3UN6WX5RRO2AG,3247,5,Book
A8PXR16MK2XAP,3247,2,Book
A2PP9NZ7DXRXRT,3247,5,Book
A2PP9NZ7DXRXRT,3247,5,Book
A1CODQROJOVVV1,3247,5,Book
A36VTCQ7VAWWEV,3247,5,Book
A25Q5KQ8WC6O49,3247,4,Book
A1XAQMGAJT6NWS,3247,5,Book
AT2H0LL34OVYT,3247,5,Book
A3TOKENJ1Q51QU,3247,5,Book
A20VP5CCB1K0AK,3247,5,Book
A16HONAIG8DNUJ,3247,2,Book
ARUI9UJS5LW65,3247,5,Book
AWF01FROQ86S5,3247,2,Book
A3M6R0JK4LGBTG,3247,5,Book
A1T52IV8Z499GQ,3247,1,Book
A15CX65ML7449G,3247,5,Book
A2BNK084CST0JC,3247,4,Book
A17FCPLUHXGFRW,3247,3,Book
A1J1X0T9KP5YP3,3247,3,Book
A3UN6WX5RRO2AG,3247,5,Book
A1PQWTLRSA4SLU,3247,1,Book
A3W3YYA03PMV3N,3247,5,Book
ADLC0FI0ECJ0X,3248,3,Video
A2BND36PJJRHOO,3248,2,Video
A1ZQ5MR6UENUQD,3248,3,Video
A32WQ0QY9ODMV2,3250,5,Book
AGBQW39TGJE2O,3250,5,Book
ADOD1UXTX4RKA,3250,5,Book
A29MUMOLALL2YZ,3250,5,Book
ATVPDKIKX0DER,3250,2,Book
AJKEF4QC7AX7O,3250,5,Book
ATVPDKIKX0DER,3250,5,Book
ATVPDKIKX0DER,3250,4,Book
A91ZGWDTUZLIH,3250,5,Book
ATVPDKIKX0DER,3250,5,Book
ATVPDKIKX0DER,3250,5,Book
ATVPDKIKX0DER,3250,5,Book
ATVPDKIKX0DER,3250,5,Book
ATVPDKIKX0DER,3250,5,Book
A1JLCS3N1I9KFO,3250,5,Book
A2VDQIOXO5XN6V,3250,5,Book
A12A0BTE4KTYIA,3250,5,Book
A25PYKYB2KTAO1,3250,5,Book
AXSH6O4OP5L4M,3250,5,Book
A32V8BQGN2FLK7,3250,5,Book
A2RT9E9LNIWJXR,3250,5,Book
AV1BX26NPUVOC,3250,5,Book
A36JTI3SP1RN1Y,3250,5,Book
A371JZZHIHA0T2,3250,5,Book
A2MQVCG1JJBWDC,3250,5,Book
A1G7G7ZVG4SF76,3250,5,Book
A984X6BZPI55I,3250,5,Book
AJMPAPULGRNEN,3250,5,Book
A3PVARL8RVEP5E,3250,4,Book
A2EC1IG3LOB0NF,3250,5,Book
A20R830J7NFRKV,3250,5,Book
A2G2UD5JQ4DGBO,3250,3,Book
AYE8XSPDNXBQZ,3250,5,Book
A2N9OENVXDF643,3250,3,Book
A1AMJTXO9AR2DO,3250,2,Book
A1BQAL4QMHLAEC,3250,5,Book
A1EVQ82G38M81O,3250,2,Book
AFY20GHYRZWFR,3250,1,Book
A1MN9UPM25DC7W,3250,3,Book
ASWRHJ88QBZG2,3250,5,Book
A32WQ0QY9ODMV2,3250,5,Book
A3NC18SL93T74T,3250,5,Book
A1XF21N3TBYSZ3,3250,5,Book
A1PPXRJ1OJ4HSD,3250,5,Book
A2FWZC49OJM647,3250,4,Book
ATVPDKIKX0DER,3251,5,Book
ATVPDKIKX0DER,3251,4,Book
ATVPDKIKX0DER,3252,5,Music
AOQMC64MEJLV,3252,3,Music
ALKE80OMAVH7K,3252,4,Music
A3AJJLXYDTUI53,3252,5,Music
AV6WSEAFH8YHD,3252,5,Music
ATVPDKIKX0DER,3252,5,Music
A15DIVPOG0H2JR,3252,4,Music
A17QPAKQVCORV3,3252,5,Music
A191BN295NZODL,3252,5,Music
A2I1RJP9SCFKX7,3252,3,Music
A2VOJ8H90OCWA6,3252,5,Music
AUBIVCOHJ1HTO,3252,5,Music
AEEDQEOQHNZGM,3252,3,Music
A1CDJ4IKBWDOJQ,3252,1,Music
A2Y8SZXIHYMMF9,3252,4,Music
A2Z8K16HLITXWG,3252,5,Music
A2Z8K16HLITXWG,3252,5,Music
A3S6RE64DNCAB6,3252,5,Music
A2NJO6YE954DBH,3252,5,Music
A2LRVTP0TAVPIG,3252,2,Music
A9LLNBBOASWCS,3252,5,Music
A3JOQ423EP9IQC,3252,5,Music
A3EL9WG0EN6R57,3252,2,Music
A3075RVSKC27HU,3252,4,Music
A1JH5J1KQAUBMP,3252,3,Music
AGM907X0URUZZ,3252,5,Music
A35GHU6BC3I1AW,3252,4,Music
A2ZSA0VK6RC8WO,3252,5,Music
AL2VDE4LO4ESR,3252,4,Music
A16MJQLJDFO4M6,3252,1,Music
A2MD4KY2SPV0H5,3252,5,Music
A2VUOO5RVB78A7,3252,2,Music
A1PZC16446VRB7,3252,5,Music
A3HSP0G48C38VK,3252,4,Music
AG7D1697HGGXU,3252,5,Music
AEFRJ6ZBKGZV2,3252,4,Music
ASRSZA0BT6ZXA,3252,4,Music
ACKXZFNEB4SXB,3254,5,Book
AC0O9X1594PK1,3254,5,Book
A1YE4M0GYHUWYU,3254,5,Book
A30Y2B4TCMQMDS,3255,4,Book
AU51J9XU0IXHL,3255,5,Book
A2NU9H8H5MJZSL,3255,4,Book
ABVULUZ2ILKKO,3255,5,Book
A3TS11JRM09MSQ,3255,2,Book
A22ICK6P97IWYF,3255,3,Book
AE2V67QIM5M7Q,3255,2,Book
A1M3B0L8PPN8WB,3255,5,Book
A3HY0QVGIBSXKH,3255,5,Book
AI8BDU0568C9K,3255,5,Book
A1O8GATJVSK4KG,3255,5,Book
A1L8HRCM60W0W7,3255,4,Book
A2OJWOZ6HPJGGG,3255,4,Book
AD0J5KK4WQXNS,3255,5,Book
A2B5ERI642BNOT,3256,5,Book
ATVPDKIKX0DER,3256,5,Book
ARZGSPK5PYJIX,3256,5,Book
A23YD0EPUE9FO,3256,4,Book
ASC8VCGBIKGQS,3256,5,Book
A3NG3IWQSNNMHD,3256,5,Book
A2JNH22BPAA0V0,3256,5,Book
A9VMO8BIIU54I,3257,5,Video
A34MTUT01XA149,3257,5,Video
A36NHJPD24UMGJ,3257,4,Video
A3DP1L1W98LSCT,3257,5,Video
A32U96RR2TCPA3,3257,5,Video
A2A8H4E9DXHQAN,3257,5,Video
A3MZXG3YL3TDCK,3257,5,Video
A3NKLW99BTIO2,3258,5,Book
A2MNHO301C6X0B,3258,5,Book
ATVPDKIKX0DER,3260,5,Book
ATVPDKIKX0DER,3260,5,Book
A2Y6WZUNGTBZLO,3260,5,Book
A2T28ETOO7OBE,3260,5,Book
A2FZK5C5YO2OVE,3260,5,Book
A1T6PXM2M3N84A,3260,5,Book
A32IOOODMJLIDZ,3260,5,Book
A1SAZB83QFR0W2,3260,4,Book
A1SHYIS7SOIU2O,3260,5,Book
A3PXJPMPF4HK8Z,3260,2,Book
A14V5LZ4DWO620,3260,5,Book
A3SHAOQ7FI3JLN,3260,2,Book
AOHZWR2DAGXYD,3260,4,Book
A16TJZ2BR814V2,3260,5,Book
A65O0XTPL0PD0,3260,2,Book
A3MCBY5EWIC57V,3260,4,Book
A3UXR10NVZ7DUS,3260,5,Book
A39OFZXG66L7G3,3260,5,Book
A39OFZXG66L7G3,3260,5,Book
A362G9K7Q3CRL6,3260,4,Book
A3U32X86G9SOU3,3260,5,Book
A1CBLTK6IQDYFB,3260,5,Book
AWTXMTSM0RE2H,3260,5,Book
A34XEOJUZX4J2,3261,5,Book
A3FA621J2F5637,3261,5,Book
A5I96IVLHDY5P,3261,5,Book
A6656PNHLWM6D,3263,5,Book
AXPJ5AV7ET9J1,3263,5,Book
A29CCGHFY0C1VM,3263,5,Book
A2B4FBI1ASMTBF,3263,2,Book
A2APWRZK4OUZKH,3263,5,Book
A1NY72SBX44UJI,3267,5,Book
A6E40SYUHL14G,3267,5,Book
A1DGSUJ89KN91K,3267,5,Book
ATVPDKIKX0DER,3268,5,Book
ATVPDKIKX0DER,3268,5,Book
A3F0DEUYQWU1QM,3268,5,Book
A3UN6WX5RRO2AG,3268,5,Book
A3P7SOYBQCBU2Y,3268,5,Book
A19Z3UOZ4KT1MR,3268,5,Book
A2NQ9D0DAKV0UA,3269,4,Book
A3EX36SNRYD5VL,3269,4,Book
A2D06H5AA5UWSF,3270,5,Book
A2PAD826IH1HFE,3270,5,Book
A1NOLOIB69PC2J,3270,5,Book
A18XS8CA4ZI22L,3270,4,Book
AD9N9EJ24W787,3270,5,Book
AN2IZT80ZUNJN,3270,5,Book
A1T6PXM2M3N84A,3270,5,Book
A21DEC4P5SJ6IT,3272,5,Book
